Fighter_ID,First_Name,Nickname,Last_Name,Weight_Class,StatID,Wins,Losses,Draws,Title_Holder,Rank,P4P_Rank,Status,Link,Full_Name,Country,Age,Height,Weight,BMI,AvgFightTimeLong,AvgFightTimeShort,TakedownsLanded,TakedownDefense,TakedownAccuracy,SubmissionAttempts,SubmissionAverage,SigStrikesLanded,SigStrikesAccuracy,Knockdowns,SLpM,SApM,PlusMinus,SigStrikingDefense,TotStrikesLanded
528648,Elizeu,Capoeira,Zaleski dos Santos,Welterweight,2508.0,20,5,0,False,14,,Active,http://www.ufc.com/fighter/elizeu-zaleski-dos-santos,Elizeu Zaleski dos Santos,Brazil,32,71.0,170.0,23.70759769886927,,,,,,,,,,,,,,,
636384,Benito,Golden Boy,Lopez,Bantamweight,2986.0,9,0,0,False,,,Active,http://www.ufc.com/fighter/benito-lopez,Benito Lopez,United States,24,70.0,135.0,19.368367346938776,,,,,,,,,,,,,,,
492976,Lauren,Lucky,Murphy,Women_Flyweight,2293.0,10,4,0,False,8,,Active,http://www.ufc.com/fighter/lauren-murphy,Lauren Murphy,United States,35,67.0,125.0,19.575629316106035,,,,,,,,,,,,,,,
480077,Brian,T-City,Ortega,Featherweight,2238.0,14,1,0,False,1,,Active,http://www.ufc.com/fighter/brian-ortega,Brian Ortega,United States,27,68.0,145.0,22.044766435986162,,,,,,,,,,,,,,,
659409,Edmen,The Golden Boy,Shahbazyan,Middleweight,,6,0,0,False,,,Active,http://www.ufc.com/fighter/edmen-shahbazyan,Edmen Shahbazyan,United States,21,74.0,185.0,23.75,,,,,,,,,,,,,,,
530031,Magomed,,Mustafaev,Lightweight,2529.0,13,2,0,False,,,Active,http://www.ufc.com/fighter/magomed-mustafaev,Magomed Mustafaev,Russian Federation,30,69.0,155.0,22.886998529720646,,,,,,,,,,,,,,,
666299,Hannah,Shockwave,Cifers,Women_Strawweight,3208.0,8,3,0,False,,,Active,http://www.ufc.com/fighter/hannah-cifers,Hannah Cifers,United States,26,61.0,115.0,21.726686374630475,,,,,,,,,,,,,,,
793,Joe,,Lauzon,Lightweight,524.0,27,16,0,False,,,Active,http://www.ufc.com/fighter/joe-lauzon,Joe Lauzon,United States,34,70.0,155.0,22.237755102040815,,,,,,29,2.06,,,,,,,,
647235,Mackenzie,,Dern,Women_Strawweight,3054.0,7,0,0,False,15,,Active,http://www.ufc.com/fighter/mackenzie-dern,Mackenzie Dern,United States,25,63.0,115.0,20.369110607205844,,,,,,,,,,,,,,,
659523,Kevin,Angel of Death,Aguilar,Lightweight,,14,1,0,False,,,Active,http://www.ufc.com/fighter/kevin-aguilar,Kevin Aguilar,United States,30,67.0,155.0,24.273780351971485,,,,,,,,,,,,,,,
666312,Laureano,Pepi,Staropoli,Welterweight,,7,1,0,False,,,Active,http://www.ufc.com/fighter/laureano-staropoli,Laureano Staropoli,Argentina,25,72.0,170.0,23.053626543209877,,,,,,,,,,,,,,,
1092,Erik,New Breed,Koch,Lightweight,1092.0,15,6,0,False,,,Active,http://www.ufc.com/fighter/erik-koch,Erik Koch,United States,30,70.0,155.0,22.237755102040815,,,,,,,,,,,,,,,
480087,Dhiego,,Lima,Welterweight,2282.0,14,7,0,False,,,Active,http://www.ufc.com/fighter/dhiego-lima,Dhiego Lima,Brazil,29,74.0,170.0,21.824324324324323,,,,,,,,,,,,,,,
574489,David,,Teymur,Lightweight,2734.0,8,1,0,False,,,Active,http://www.ufc.com/fighter/david-teymur,David Teymur,Sweden,29,69.0,155.0,22.886998529720646,,,,,,,,,,,,,,,
636460,Allen,Pretty Boy,Crowder,Heavyweight,2998.0,9,3,0,False,,,Active,http://www.ufc.com/fighter/allen-crowder,Allen Crowder,United States,29,75.0,265.0,33.11911111111111,,,,,,,,,,,,,,,
666313,Jesus,El Mudo,Pinedo,Lightweight,,15,4,1,False,,,Active,http://www.ufc.com/fighter/jesus-pinedo,Jesus Pinedo,Peru,22,70.0,155.0,22.237755102040815,,,,,,,,,,,,,,,
468640,Alexander,Thunder Of The North,Yakovlev,Welterweight,2200.0,23,8,1,False,,,Active,http://www.ufc.com/fighter/alexander-yakovlev,Alexander Yakovlev,Russian Federation,34,75.0,170.0,21.246222222222222,,,,,,,,,,,,,,,
574554,Jarjis,Man Mountain,Danho,Heavyweight,2736.0,6,1,1,False,,,Active,http://www.ufc.com/fighter/jarjis-danho,Jarjis Danho,Syria,35,75.0,265.0,33.11911111111111,,,,,,,,,,,,,,,
636463,Matt,The SteamRolla,Frevola,Lightweight,2994.0,6,1,1,False,,,Active,http://www.ufc.com/fighter/matt-frevola,Matt Frevola,United States,28,69.0,155.0,22.886998529720646,,,,,,,,,,,,,,,
647437,Yana,,Kunitskaya,Women_Featherweight,3053.0,11,4,0,False,9,,Active,http://www.ufc.com/fighter/yana-kunitskaya,Yana Kunitskaya,Russian Federation,29,66.0,145.0,23.401056014692376,,,,,,,,,,,,,,,
307091,Uriah,Prime Time,Hall,Middleweight,2069.0,14,9,0,False,14,,Active,http://www.ufc.com/fighter/uriah-hall,Uriah Hall,Jamaica,34,72.0,185.0,25.087770061728396,,,,,,,,,,,,,,,
530246,Nathan,Soulforce,Coy,Welterweight,1296.0,15,7,0,False,,,Active,http://www.ufc.com/fighter/nathan-coy,Nathan Coy,United States,40,70.0,170.0,24.389795918367348,,,,,,,,,,,,,,,
574620,Alex,The Great White,Morono,Welterweight,2737.0,14,5,0,False,,,Active,http://www.ufc.com/fighter/alex-morono,Alex Morono,United States,28,71.0,170.0,23.70759769886927,,,,,,,,,,,,,,,
659580,Sodiq,Super,Yusuff,Featherweight,,6,1,0,False,,,Active,http://www.ufc.com/fighter/sodiq-yusuff,Sodiq Yusuff,Nigeria,25,69.0,145.0,21.41041797941609,,,,,,,,,,,,,,,
487,Rani,,Yahya,Bantamweight,1044.0,26,9,0,False,15,,Active,http://www.ufc.com/fighter/rani-yahya,Rani Yahya,Brazil,34,66.0,135.0,21.787190082644628,,,,,,21,,,,,,1.31,,,
307092,Kelvin,,Gastelum,Middleweight,2070.0,16,3,0,False,4,,Active,http://www.ufc.com/fighter/kelvin-gastelum,Kelvin Gastelum,United States,27,69.0,185.0,27.31674018063432,,,,,,,,,,,,,,,
636493,Ramazan,Gorets,Emeev,Middleweight,3001.0,18,3,0,False,,,Active,http://www.ufc.com/fighter/ramazan-emeev,Ramazan Emeev,Russian Federation,31,70.0,185.0,26.541836734693877,,,,,,,,,,,,,,,
1098,Igor,The Duke,Pokrajac,Light_Heavyweight,966.0,25,13,0,False,,,Active,http://www.ufc.com/fighter/igor-pokrajac,Igor Pokrajac,Croatia,39,72.0,205.0,27.79996141975309,,,,,,,,,,,,,,,
497149,Frankie,,Saenz,Bantamweight,2304.0,13,5,0,False,,,Active,http://www.ufc.com/fighter/frankie-saenz,Frankie Saenz,United States,38,66.0,135.0,21.787190082644628,,,,,,,,,,,,,,,
636494,Oskar,Imadlo,Piechota,Middleweight,2992.0,11,1,1,False,,,Active,http://www.ufc.com/fighter/oskar-piechota,Oskar Piechota,Poland,28,72.0,185.0,25.087770061728396,,,,,,,,,,,,,,,
242453,Trevor,Hot Sauce,Smith,Middleweight,1810.0,15,8,0,False,,,Active,http://www.ufc.com/fighter/trevor-smith,Trevor Smith,United States,37,75.0,185.0,23.120888888888892,,,,,,,,,,,,,,,
610965,Devin,,Powell,Lightweight,2841.0,9,3,0,False,,,Active,http://www.ufc.com/fighter/devin-powell,Devin Powell,United States,30,72.0,155.0,21.019483024691358,,,,,,,,,,,,,,,
497232,Paige,12 Gauge,VanZant,Women_Flyweight,2305.0,7,4,0,False,,,Active,http://www.ufc.com/fighter/paige-vanzant,Paige VanZant,United States,24,64.0,125.0,21.453857421875,,,,,,,,,,,,,,,
611131,Tyson,,Pedro,Light_Heavyweight,2840.0,7,1,0,False,,,Active,http://www.ufc.com/fighter/tyson-pedro,Tyson Pedro,Australia,27,75.0,205.0,25.620444444444445,,,,,,,,,,,,,,,
242506,Yancy,,Medeiros,Welterweight,1481.0,15,5,0,False,,,Active,http://www.ufc.com/fighter/yancy-medeiros,Yancy Medeiros,United States,31,71.0,170.0,23.70759769886927,,,,,,,,,,,,,,,
493738,Alan,Brahma,Jouban,Welterweight,2291.0,16,6,0,False,,,Active,http://www.ufc.com/fighter/alan-jouban,Alan Jouban,United States,37,72.0,170.0,23.053626543209877,,,,,,,,,,,,,,,
530256,Vicente,The Silent Assassin,Luque,Welterweight,2588.0,14,6,1,False,,,Active,http://www.ufc.com/fighter/vicente-luque,Vicente Luque,Brazil,27,71.0,170.0,23.70759769886927,,,,,,,,,,,,,,,
575897,Luke,Cool Hand,Sanders,Bantamweight,1737.0,13,3,0,False,,,Active,http://www.ufc.com/fighter/luke-sanders,Luke Sanders,United States,33,67.0,135.0,21.14167966139452,,,,,,,,,,,,,,,
611147,Brian,Mantis,Camozzi,Welterweight,2842.0,7,5,0,False,,,Active,http://www.ufc.com/fighter/brian-camozzi,Brian Camozzi,United States,27,74.0,170.0,21.824324324324323,,,,,,,,,,,,,,,
1102,Nik,The Carny,Lentz,Lightweight,1137.0,31,9,2,False,,,Active,http://www.ufc.com/fighter/nik-lentz,Nik Lentz,United States,34,68.0,155.0,23.565095155709344,,,61,,,23,,,,,,,,,1690
1103,Ben,,Rothwell,Heavyweight,969.0,36,10,0,False,,,Active,http://www.ufc.com/fighter/ben-rothwell,Ben Rothwell,United States,37,76.0,265.0,32.25328947368421,,,,,,,,,,,,,,,
242511,Jordan,Young Gun,Mein,Welterweight,1867.0,30,12,0,False,,,Active,http://www.ufc.com/fighter/jordan-mein,Jordan Mein,Canada,29,72.0,170.0,23.053626543209877,,,,,60.90,,,,,,,,,,
575997,Randy,Rudeboy,Brown,Welterweight,2739.0,10,3,0,False,,,Active,http://www.ufc.com/fighter/randy-brown,Randy Brown,United States,28,75.0,170.0,21.246222222222222,,,,,,,,,,,,,,,
611512,Irene,,Aldana,Women_Bantamweight,2843.0,9,4,0,False,10,,Active,http://www.ufc.com/fighter/irene-aldana,Irene Aldana,Mexico,30,69.0,135.0,19.93383742911153,,,,,,,,,,,,,,,
659713,Allan,Tigre,Zuniga,Lightweight,3124.0,13,2,0,False,,,Active,http://www.ufc.com/fighter/allan-zuniga,Allan Zuniga,Costa Rica,26,67.0,155.0,24.273780351971485,,,,,,,,,,,,,,,
530259,Kamaru,Nigerian Nightmare,Usman,Welterweight,2587.0,13,1,0,False,2,,Active,http://www.ufc.com/fighter/kamarudeen-usman,Kamaru Usman,Nigeria,30,72.0,170.0,23.053626543209877,,,,,,,,,,,,,,,
611963,Abdul Razak,,Alhassan,Welterweight,2634.0,10,1,0,False,,,Active,http://www.ufc.com/fighter/abdul-razak-alhassan,Abdul Razak Alhassan,Ghana,33,70.0,170.0,24.389795918367348,,4:57,,,,,,,,,,,,,
659714,John,The Machine,Gunther,Lightweight,3123.0,7,2,0,False,,,Active,http://www.ufc.com/fighter/john-gunther,John Gunther,United States,33,69.0,155.0,22.886998529720646,,,,,,,,,,,,,,,
667360,Suman,,Mokhtarian,Bantamweight,,8,0,0,False,,,Active,http://www.ufc.com/fighter/suman-mokhtarian,Suman Mokhtarian,Australia,26,70.0,135.0,19.368367346938776,,,,,,,,,,,,,,,
807,Clay,The Carpenter,Guida,Lightweight,459.0,34,15,0,False,,,Active,http://www.ufc.com/fighter/clay-guida,Clay Guida,United States,37,67.0,155.0,24.273780351971485,,,63,,,,,,,,,,,,
667366,Anderson,,dos Santos,Featherweight,,19,6,0,False,,,Active,http://www.ufc.com/fighter/anderson-dos-santos,Anderson dos Santos,Brazil,33,67.0,145.0,22.707730006683004,,,,,,,,,,,,,,,
307107,Zak,,Cummings,Welterweight,1422.0,21,6,0,False,,,Active,http://www.ufc.com/fighter/zak-cummings,Zak Cummings,United States,34,72.0,170.0,23.053626543209877,,,,,,,,,,,,,,,
242524,Yoel,Soldier of God,Romero,Middleweight,1866.0,13,3,0,False,1,,Active,http://www.ufc.com/fighter/yoel-romero,Yoel Romero,Cuba,41,70.0,185.0,26.541836734693877,,,,,,,,,,,,,,,
288999,Cat,Alpha,Zingano,Women_Bantamweight,2017.0,10,3,0,False,5,,Active,http://www.ufc.com/fighter/cat-zingano,Cat Zingano,United States,36,66.0,135.0,21.787190082644628,,,,,65.00,,,,,,,1.61,,,
612265,Gerald,GM3,Meerschaert,Middleweight,2844.0,28,9,0,False,,,Active,http://www.ufc.com/fighter/gerald-meerschaert,Gerald Meerschaert,United States,31,73.0,185.0,24.405141677613063,,,,,,,,,,,,,,,
289000,Sara,,McMann,Women_Bantamweight,2022.0,11,5,0,False,8,,Active,http://www.ufc.com/fighter/sara-mcmann,Sara McMann,United States,38,66.0,135.0,21.787190082644628,,,,,,,,,,,,,,,
289022,Jon,The Super Saiyan,Tuck,Lightweight,2019.0,10,5,0,False,,,Active,http://www.ufc.com/fighter/jon-tuck,Jon Tuck,Guam,34,71.0,155.0,21.61575084308669,,,,,,,,,,,,,,,
637453,Lauren,Princess Tiger,Mueller,Women_Flyweight,3003.0,6,0,0,False,,,Active,http://www.ufc.com/fighter/lauren-mueller,Lauren Mueller,United States,27,65.0,125.0,20.798816568047336,,,,,,,,,,,,,,,
659750,Tyler,,Diamond,Featherweight,3129.0,9,2,0,False,,,Active,http://www.ufc.com/fighter/tyler-diamond,Tyler Diamond,United States,27,67.0,145.0,22.707730006683004,,,,,,,,,,,,,,,
242566,Ovince,,Saint Preux,Light_Heavyweight,1499.0,22,11,0,False,11,,Active,http://www.ufc.com/fighter/ovince-st-preux,Ovince Saint Preux,United States,35,75.0,205.0,25.620444444444445,,,,,,,,,,,,,,,
659751,Bryce,Thug Nasty,Mitchell,Featherweight,3130.0,10,1,0,False,,,Active,http://www.ufc.com/fighter/bryce-mitchell,Bryce Mitchell,United States,24,70.0,145.0,20.803061224489795,,,,,,,,,,,,,,,
667650,Chris,,Gutierrez,Bantamweight,,12,3,1,False,,,Active,http://www.ufc.com/fighter/chris-gutierrez,Chris Gutierrez,United States,27,68.0,135.0,20.524437716262977,,,,,,,,,,,,,,,
667921,Juan,,Espino,Heavyweight,3220.0,9,1,0,False,,,Active,http://www.ufc.com/fighter/Juan-Espino,Juan Espino,Spain,38,76.0,265.0,32.25328947368421,,,,,,,,,,,,,,,
506,Nate,,Diaz,Welterweight,538.0,20,11,0,False,10,,Active,http://www.ufc.com/fighter/nate-diaz,Nate Diaz,United States,33,72.0,170.0,23.053626543209877,,,,,,25,,1210,,,,,,,1926
530951,Michelle,The Karate Hottie,Waterson,Women_Strawweight,1347.0,16,6,0,False,8,,Active,http://www.ufc.com/fighter/michelle-waterson,Michelle Waterson,United States,32,63.0,115.0,20.369110607205844,,,,,,,,,62.41,,,,,,
648191,Curtis,Curtious,Millender,Welterweight,2419.0,16,3,0,False,,,Active,http://www.ufc.com/fighter/curtis-millender,Curtis Millender,United States,31,75.0,170.0,21.246222222222222,,,,,,,,,,,,,,,
659753,Brad,Superman,Katona,Featherweight,3128.0,8,0,0,False,,,Active,http://www.ufc.com/fighter/brad-katona,Brad Katona,Canada,27,66.0,145.0,23.401056014692376,,,,,,,,,,,,,,,
667922,Justin,,Frazier,Heavyweight,3217.0,11,2,0,False,,,Active,http://www.ufc.com/fighter/justin-frazier,Justin Frazier,United States,29,72.0,265.0,35.93653549382716,,,,,,,,,,,,,,,
242571,Tarec,Sponge,Saffiedine,Welterweight,942.0,16,7,0,False,,,Active,http://www.ufc.com/fighter/tarec-saffiedine,Tarec Saffiedine,Belgium,32,70.0,170.0,24.389795918367348,16:05,,,,,,,,,,,,,,
613359,Matt,Danger,Schnell,Flyweight,2846.0,11,4,0,False,15,,Active,http://www.ufc.com/fighter/matt-schnell,Matt Schnell,United States,28,68.0,125.0,19.00410899653979,,,,,,,,,,,,,,,
659755,Michael,The Lone Wolf,Trizano,Lightweight,3125.0,9,0,0,False,,,Active,http://www.ufc.com/fighter/michael-trizano,Michael Trizano,United States,26,71.0,155.0,21.61575084308669,,,,,,,,,,,,,,,
667923,Pannie,Banzai,Kianzad,Women_Featherweight,3218.0,11,3,,False,,,Active,http://www.ufc.com/fighter/pannie-kianzad,Pannie Kianzad,Sweden,27,67.0,145.0,22.707730006683004,,,,,,,,,,,,,,,
613436,Shane,Hurricane,Burgos,Featherweight,2847.0,11,1,0,False,,,Active,http://www.ufc.com/fighter/shane-burgos,Shane Burgos,United States,27,71.0,145.0,20.221186272564967,,,,94.10,,,,,,,6.54,,,,
667924,Macy,,Chiasson,Women_Featherweight,3221.0,3,0,,False,,,Active,http://www.ufc.com/fighter/macy-chiasson,Macy Chiasson,United States,27,69.0,145.0,21.41041797941609,,,,,,,,,,,,,,,
480477,Ray,The Tazmexican Devil,Borg,Flyweight,2217.0,11,3,0,False,3,,Active,http://www.ufc.com/fighter/ray-borg,Ray Borg,United States,25,64.0,125.0,21.453857421875,,,,,,,,,,,,,,,
637828,Talita,,Bernardo,Women_Bantamweight,3005.0,6,3,0,False,15,,Active,http://www.ufc.com/fighter/talita-bernardo,Talita Bernardo,Brazil,31,64.0,135.0,23.170166015625,,,,,,,,,,,,,,,
667925,Maurice,The Crochet Boss,Greene,Heavyweight,3222.0,5,3,0,False,,,Active,http://www.ufc.com/fighter/maurice-greene,Maurice Greene,United States,32,79.0,265.0,29.850184265342094,,,,,,,,,,,,,,,
497847,Shinsho,Animal,Anzai,Welterweight,2310.0,10,2,0,False,,,Active,http://www.ufc.com/fighter/shinsho-anzai,Shinsho Anzai,Japan,33,72.0,170.0,23.053626543209877,,,,,,,,,,,,,,,
532822,Darren,The Gorilla,Till,Welterweight,2544.0,17,1,1,False,3,,Active,http://www.ufc.com/fighter/darren-till,Darren Till,England,25,72.0,170.0,23.053626543209877,,,,,,,,,,,,,,,
648460,Cory,,Sandhagen,Bantamweight,3055.0,9,1,0,False,,,Active,http://www.ufc.com/fighter/cory-sandhagen,Cory Sandhagen,United States,26,71.0,135.0,18.826621702043244,,,,,,,,,,,,,,,
667926,Michel,El Panda,Batista,Heavyweight,3223.0,4,1,0,False,,,Active,http://www.ufc.com/fighter/michel-batista,Michel Batista,Cuba,34,75.0,265.0,33.11911111111111,,,,,,,,,,,,,,,
820,Thiago,Pitbull,Alves,Welterweight,511.0,27,13,0,False,,,Active,http://www.ufc.com/fighter/thiago-alves,Thiago Alves,Brazil,35,69.0,170.0,25.101869355177485,,,,,,,,,,,,,,,
667927,Julija,,Stoliarenko,Women_Featherweight,3224.0,4,3,1,False,,,Active,http://www.ufc.com/fighter/julija-stoliarenko,Julija Stoliarenko,Lithuania,25,67.0,145.0,22.707730006683004,,,,,,,,,,,,,,,
512,Gray,,Maynard,Featherweight,374.0,14,8,1,False,,,Active,http://www.ufc.com/fighter/gray-maynard,Gray Maynard,United States,39,68.0,145.0,22.044766435986162,,,50,,,,,,,,,,,,
1119,Alexander,The Mauler,Gustafsson,Light_Heavyweight,1139.0,18,4,0,False,2,,Active,http://www.ufc.com/fighter/alexander-gustafsson,Alexander Gustafsson,Sweden,31,77.0,205.0,24.306797099004893,,,,,,,,,,,,,,,
205617,Johnny,,Eduardo,Bantamweight,1860.0,28,12,0,False,,,Active,http://www.ufc.com/fighter/johnny-eduardo,Johnny Eduardo,Brazil,38,68.0,135.0,20.524437716262977,,,,,,,,,,,,,,,
242759,Anthony,Lionheart,Smith,Light_Heavyweight,1843.0,31,13,0,False,3,,Active,http://www.ufc.com/fighter/anthony-smith,Anthony Smith,United States,30,77.0,205.0,24.306797099004893,,,,,,,,,,,,,,,
290029,Rustam,Tiger,Khabilov,Lightweight,2023.0,23,3,0,False,,,Active,http://www.ufc.com/fighter/rustam-khabilov,Rustam Khabilov,Russian Federation,32,69.0,155.0,22.886998529720646,,,,,,,,,,,,,,,
510517,Jake,The Prototype,Collier,Light_Heavyweight,2364.0,11,4,0,False,,,Active,http://www.ufc.com/fighter/jake-collier,Jake Collier,United States,30,75.0,205.0,25.620444444444445,,,,,,,,,,,,,,,
576903,Kyle,Crash,Bochniak,Featherweight,2749.0,8,3,0,False,,,Active,http://www.ufc.com/fighter/kyle-bochniak,Kyle Bochniak,United States,31,67.0,145.0,22.707730006683004,,,,,,,,,,,,,,,
667928,Leah,Nidas,Letson,Women_Featherweight,3225.0,4,2,0,False,,,Active,http://www.ufc.com/fighter/leah-letson,Leah Letson,United States,26,67.0,145.0,22.707730006683004,,,,,,,,,,,,,,,
205676,Stipe,,Miocic,Heavyweight,1852.0,18,3,0,False,1,9,Active,http://www.ufc.com/fighter/stipe-miocic,Stipe Miocic,United States,36,76.0,265.0,32.25328947368421,,,,,,,,,,,,,,,
667929,Alex,Hitman,Gorgees,Lightweight,3226.0,6,0,0,False,,,Active,http://www.ufc.com/fighter/alex-gorgees,Alex Gorgees,Australia,23,74.0,155.0,19.89864864864865,,,,,,,,,,,,,,,
577025,Mike,The Truth,Jackson,Welterweight,2751.0,1,1,0,False,,,Active,http://www.ufc.com/fighter/mike-jackson,Mike Jackson,United States,33,74.0,170.0,21.824324324324323,,,,,,,,,,,,,,,
667930,Damir,,Ismagulov,Lightweight,,16,2,0,False,,,Active,http://www.ufc.com/fighter/damir-ismagulov,Damir Ismagulov,Russian Federation,27,70.0,155.0,22.237755102040815,,,,,,,,,,,,,,,
577026,Mickey,,Gall,Welterweight,2750.0,5,1,0,False,,,Active,http://www.ufc.com/fighter/mickey-gall,Mickey Gall,United States,26,74.0,170.0,21.824324324324323,,5:10,,,,,5.23,,,,,,,,
648670,Hakeem,Mean,Dawodu,Featherweight,3056.0,8,0,1,False,,,Active,http://www.ufc.com/fighter/hakeem-dawodu,Hakeem Dawodu,Canada,27,68.0,145.0,22.044766435986162,,,,,,,,,,,,,,,
660478,Roosevelt,The Predator,Roberts,Lightweight,,6,0,0,False,,,Active,http://www.ufc.com/fighter/roosevelt-roberts,Roosevelt Roberts,United States,24,73.0,155.0,20.447551135297427,,,,,,,,,,,,,,,
614475,Niko,The Hybrid,Price,Welterweight,2851.0,12,2,0,False,,,Active,http://www.ufc.com/fighter/niko-price,Niko Price,United States,29,72.0,170.0,23.053626543209877,,,,,,,,,,,,,,,
668305,Kyle,,Nelson,Lightweight,,12,1,0,False,,,Active,http://www.ufc.com/fighter/kyle-nelson,Kyle Nelson,Canada,24,71.0,155.0,21.61575084308669,,,,,,,,,,,,,,,
578548,Bojan,,Mihajlovic,Heavyweight,2752.0,10,5,0,False,,,Active,http://www.ufc.com/fighter/bojan-mihajlovic,Bojan Mihajlovic,Serbia,38,71.0,265.0,36.955961118825634,,,,,,,,,,,,,,,
242826,Gian,,Villante,Light_Heavyweight,1742.0,17,10,0,False,,,Active,http://www.ufc.com/fighter/gian-villante,Gian Villante,United States,33,74.0,205.0,26.31756756756757,,,,,,,,,,,,,,,
660482,Ian,The Hurricane,Heinisch,Middleweight,,11,1,0,False,,,Active,http://www.ufc.com/fighter/ian-heinisch,Ian Heinisch,United States,30,71.0,185.0,25.799444554651853,,,,,,,,,,,,,,,
524,Mauricio,Shogun,Rua,Light_Heavyweight,457.0,25,11,0,False,13,,Active,http://www.ufc.com/fighter/mauricio-rua,Mauricio Rua,Brazil,37,73.0,205.0,27.043535372490147,,,,,,,,,,,,,,,
579875,Damir,,Hadzovic,Lightweight,2758.0,12,4,0,False,,,Active,http://www.ufc.com/fighter/damir-hadzovic,Damir Hadzovic,Bosnia and Herzegovina,32,71.0,155.0,21.61575084308669,,,,,,,,,,,,,,,
498037,Scott,Hot Sauce,Holtzman,Lightweight,2558.0,12,2,0,False,,,Active,http://www.ufc.com/fighter/scott-holtzman,Scott Holtzman,United States,35,69.0,155.0,22.886998529720646,,,,,,,,,,,,,,,
579877,Marcin,Tybur,Tybura,Heavyweight,2753.0,17,4,0,False,10,,Active,http://www.ufc.com/fighter/marcin-tybura,Marcin Tybura,Poland,33,75.0,265.0,33.11911111111111,,,,,,,,,,,,,,,
615245,Aiemann,,Zahabi,Bantamweight,2852.0,7,1,0,False,,,Active,http://www.ufc.com/fighter/aiemann-zahabi,Aiemann Zahabi,Canada,31,68.0,135.0,20.524437716262977,,,,,,,,,,,,,,,
649370,Manny,The Bermudez Triangle,Bermudez,Bantamweight,3057.0,13,0,0,False,,,Active,http://www.ufc.com/fighter/manny-bermudez,Manny Bermudez,United States,24,66.0,135.0,21.787190082644628,,,,,,,,,,,,,,,
833,Frankie,The Answer,Edgar,Featherweight,451.0,23,6,1,False,3,,Active,http://www.ufc.com/fighter/frankie-edgar,Frankie Edgar,United States,37,66.0,145.0,23.401056014692376,16:59,,67,,,,,1463,,,,,,70.10,2099
579878,Alessio,Manzo,Di Chirico,Middleweight,2755.0,12,2,0,False,,,Active,http://www.ufc.com/fighter/alessio-di-chirico,Alessio Di Chirico,Italy,29,72.0,185.0,25.087770061728396,,,,,,,,,,,,,,,
660486,Juan,The Kraken,Adams,Heavyweight,,4,0,0,False,,,Active,http://www.ufc.com/fighter/juan-adams,Juan Adams,United States,26,77.0,265.0,31.420981615786808,,,,,,,,,,,,,,,
1131,Antonio Rogerio,,Nogueira,Light_Heavyweight,797.0,23,8,0,False,,,Active,http://www.ufc.com/fighter/antonio-rogerio-nogueira,Antonio Rogerio Nogueira,Brazil,42,74.0,205.0,26.31756756756757,,,,,,,,,,,,,,,
242979,Tim,,Elliott,Flyweight,1970.0,16,8,1,False,10,,Active,http://www.ufc.com/fighter/Tim-Elliott,Tim Elliott,United States,31,67.0,125.0,19.575629316106035,,,,,65.50,,,,,,,,,,
450465,Thiago,de Lima Marreta,Santos,Middleweight,2087.0,19,6,0,False,15,,Active,http://www.ufc.com/fighter/thiago-santos,Thiago Santos,Brazil,34,72.0,185.0,25.087770061728396,,,,,,,,,,,,,2.83,,
615940,John,The Welsh Wrecking Machine,Phillips,Middleweight,2853.0,21,6,0,False,,,Active,http://www.ufc.com/fighter/john-phillips,John Phillips,Wales,33,71.0,185.0,25.799444554651853,,,,,,,,,,,,,,,
837,Fabricio,Vai Cavalo,Werdum,Heavyweight,308.0,23,7,1,False,,,Active,http://www.ufc.com/fighter/fabricio-werdum,Fabricio Werdum,Brazil,41,76.0,265.0,32.25328947368421,,,,,,,,,,,,,,,
539,Donald,Cowboy,Cerrone,Welterweight,1076.0,34,11,0,False,13,,Active,http://www.ufc.com/fighter/donald-cerrone,Donald Cerrone,United States,35,72.0,170.0,23.053626543209877,,,,,,,,1232,,,,,,,
471161,Aljamain,Funk Master,Sterling,Bantamweight,2177.0,15,3,0,False,7,,Active,http://www.ufc.com/fighter/aljamain-sterling,Aljamain Sterling,United States,29,67.0,135.0,21.14167966139452,,,,,,,,,,,,1.43,,,
616449,Drakkar,,Klose,Lightweight,2854.0,9,1,1,False,,,Active,http://www.ufc.com/fighter/drakkar-klose,Drakkar Klose,United States,30,68.0,155.0,23.565095155709344,,,,,,,,,,,,,,,
580570,Thibault,GT,Gouti,Lightweight,2756.0,12,5,0,False,,,Active,http://www.ufc.com/fighter/thibault-gouti,Thibault Gouti,France,31,70.0,155.0,22.237755102040815,,,,,,,,,,,,,,,
545,Hector,Showeather,Lombard,Middleweight,768.0,34,10,1,False,,,Active,http://www.ufc.com/fighter/hector-lombard,Hector Lombard,Cuba,40,69.0,185.0,27.31674018063432,,,,,,,,,,,,,,,
546,Demian,,Maia,Welterweight,326.0,25,9,0,False,8,,Active,http://www.ufc.com/fighter/demian-maia,Demian Maia,Brazil,41,73.0,170.0,22.426346406455245,,,60,,,24,,,,,,,,,
617300,Ricardo,,Ramos,Bantamweight,2857.0,12,1,0,False,,,Active,http://www.ufc.com/fighter/ricardo-ramos,Ricardo Ramos,Brazil,23,69.0,135.0,19.93383742911153,,,,,,,,,,,,,,,
