Fighter_ID,First_Name,Nickname,Last_Name,Weight_Class,StatID,Wins,Losses,Draws,Title_Holder,Rank,P4P_Rank,Status,Link
635984,Adrian,,Diaz,Featherweight,2982,11,5,1,False,,,Active,http://www.ufc.com/fighter/adrian-diaz
646738,Israel,The Last Stylebender,Adesanya,Middleweight,3051,15,0,0,False,6,,Active,http://www.ufc.com/fighter/israel-adesanya
659371,Josh,,Parisian,Heavyweight,,7,2,0,False,,,Active,http://www.ufc.com/fighter/josh-parisian
479780,Patrick,The Animal,Williams,Bantamweight,2219,8,7,0,False,,,Active,http://www.ufc.com/fighter/patrick-williams
527883,Damian,Webster,Stasiak,Bantamweight,2504,10,6,0,False,,,Active,http://www.ufc.com/fighter/damian-stasiak
610011,Martin,El Toro,Bravo,Featherweight,2837,12,2,0,False,,,Active,http://www.ufc.com/fighter/martin-bravo
636378,Nick,,Urso,Flyweight,2990,10,4,0,False,,,Active,http://www.ufc.com/fighter/nick-urso
659401,Maycee,The Future,Barber,Women_Strawweight,3114,5,0,0,False,,,Active,http://www.ufc.com/fighter/maycee-barber
479909,Alex,The Spartan,White,Lightweight,2216,12,5,0,False,,,Active,http://www.ufc.com/fighter/alex-white
573816,Damian,The Polish Pitbull,Grabowski,Heavyweight,2732,20,5,0,False,,,Active,http://www.ufc.com/fighter/damian-grabowski
636379,Jordan,,Espinosa,Flyweight,2991,12,5,0,False,,,Active,http://www.ufc.com/fighter/jordan-espinosa
784,Yushin,Thunder,Okami,Welterweight,479,34,12,0,False,,,Active,http://www.ufc.com/fighter/yushin-okami
287189,Hyun Gyu,The Ace,Lim,Welterweight,2020,13,7,1,False,,,Active,http://www.ufc.com/fighter/hyun-gyu-lim
636380,Mark,The Pride of Bloomfield,Cherico,Featherweight,2988,11,2,0,False,,,Active,http://www.ufc.com/fighter/mark-cherico
659403,Vince,Vandetta,Morales,Bantamweight,,7,1,0,False,,,Active,http://www.ufc.com/fighter/vince-morales
636381,Mike,Little Bully,Santiago,Featherweight,2989,21,12,0,False,,,Active,http://www.ufc.com/fighter/mike-santiago
659404,Domingo,Son of Fire,Pilarte,Bantamweight,,8,1,0,False,,,Active,http://www.ufc.com/fighter/domingo-pilarte
242266,Bobby,King,Green,Lightweight,1683,24,8,1,False,,,Active,http://www.ufc.com/fighter/bobby-green
610265,Brett,The Pikey,Johns,Bantamweight,2839,15,2,0,False,,,Active,http://www.ufc.com/fighter/brett-johns
636382,JP,,Buys,Flyweight,2987,4,2,0,False,,,Active,http://www.ufc.com/fighter/jp-buys
659405,Maki,Coconut Bombz,Pitolo,Middleweight,,9,4,0,False,,,Active,http://www.ufc.com/fighter/maki-pitolo
473,Jeremy,Lil' Heathen,Stephens,Featherweight,545,28,15,0,False,6,,Active,http://www.ufc.com/fighter/jeremy-stephens
787,Martin,The Hitman,Kampmann,Welterweight,474,20,7,0,False,,,NotFighting,http://www.ufc.com/fighter/martin-kampmann
480074,Corey,Overtime,Anderson,Light_Heavyweight,2281,12,4,0,False,10,,Active,http://www.ufc.com/fighter/corey-anderson
